banco_origem,dia,hora,dia_semana,valor,valor_acumulado_ate_hora,dias_desde_ultimo_batimento,faixa_batimento
COBwebRCBCONSUMER,2026-07-02,19,5,0.0,3901.01,64,basal
COBwebRCBCONSUMER,2026-07-03,8,6,0.0,0.0,65,basal
COBwebRCBCONSUMER,2026-07-03,9,6,0.0,0.0,65,basal
COBwebRCBCONSUMER,2026-07-03,10,6,0.0,0.0,65,basal
COBwebRCBCONSUMER,2026-07-03,11,6,0.0,0.0,65,basal
COBwebRCBCONSUMER,2026-07-03,12,6,220.0,220.0,65,basal
COBwebRCBCONSUMER,2026-07-03,13,6,389.65,609.65,65,basal
COBwebRCBCONSUMER,2026-07-03,14,6,172.24,781.89,65,basal
COBwebRCBCONSUMER,2026-07-03,15,6,0.0,781.89,65,basal
COBwebRCBCONSUMER,2026-07-03,16,6,0.0,781.89,65,basal
COBwebRCBCONSUMER,2026-07-03,17,6,0.0,781.89,65,basal
COBwebRCBCONSUMER,2026-07-03,18,6,0.0,781.89,65,basal
COBwebRCBCONSUMER,2026-07-03,19,6,0.0,781.89,65,basal
COBwebRCBCONSUMER,2026-07-06,8,2,0.0,0.0,1,pos_batimento
COBwebRCBCONSUMER,2026-07-06,9,2,0.0,0.0,1,pos_batimento
COBwebRCBCONSUMER,2026-07-06,10,2,318.3,318.3,1,pos_batimento
COBwebRCBCONSUMER,2026-07-06,11,2,320.83,639.13,1,pos_batimento
COBwebRCBCONSUMER,2026-07-06,12,2,0.0,639.13,1,pos_batimento
COBwebRCBCONSUMER,2026-07-06,13,2,116.94,756.07,1,pos_batimento
COBwebRCBCONSUMER,2026-07-06,14,2,100.0,856.07,1,pos_batimento
COBwebRCBCONSUMER,2026-07-06,15,2,346.15,1202.22,1,pos_batimento
COBwebRCBCONSUMER,2026-07-06,16,2,0.0,1202.22,1,pos_batimento
COBwebRCBCONSUMER,2026-07-06,17,2,0.0,1202.22,1,pos_batimento
COBwebRCBCONSUMER,2026-07-06,18,2,0.0,1202.22,1,pos_batimento
COBwebRCBCONSUMER,2026-07-06,19,2,0.0,1202.22,1,pos_batimento
COBwebRCBCONSUMER,2026-07-07,8,3,0.0,0.0,2,pos_batimento
COBwebRCBCONSUMER,2026-07-07,9,3,290.83,290.83,2,pos_batimento
COBwebRCBCONSUMER,2026-07-07,10,3,60.0,350.83,2,pos_batimento
COBwebRCBCONSUMER,2026-07-07,11,3,60.0,410.83,2,pos_batimento
COBwebRCBCONSUMER,2026-07-07,12,3,0.0,410.83,2,pos_batimento
COBwebRCBCONSUMER,2026-07-07,13,3,0.0,410.83,2,pos_batimento
COBwebRCBCONSUMER,2026-07-07,14,3,0.0,410.83,2,pos_batimento
COBwebRCBCONSUMER,2026-07-07,15,3,0.0,410.83,2,pos_batimento
COBwebRCBCONSUMER,2026-07-07,16,3,291.2,702.03,2,pos_batimento
COBwebRCBCONSUMER,2026-07-07,17,3,0.0,702.03,2,pos_batimento
COBwebRCBCONSUMER,2026-07-07,18,3,0.0,702.03,2,pos_batimento
COBwebRCBCONSUMER,2026-07-07,19,3,0.0,702.03,2,pos_batimento
COBwebRCBCONSUMER,2026-07-08,8,4,286.68,286.68,0,pos_batimento
COBwebRCBCONSUMER,2026-07-08,9,4,0.0,286.68,0,pos_batimento
COBwebRCBCONSUMER,2026-07-08,10,4,0.0,286.68,0,pos_batimento
COBwebRCBCONSUMER,2026-07-08,11,4,160.55,447.23,0,pos_batimento
COBwebRCBCONSUMER,2026-07-08,12,4,0.0,447.23,0,pos_batimento
COBwebRCBCONSUMER,2026-07-08,13,4,300.04,747.27,0,pos_batimento
COBwebRCBCONSUMER,2026-07-08,14,4,0.0,747.27,0,pos_batimento
COBwebRCBCONSUMER,2026-07-08,15,4,263.0,1010.27,0,pos_batimento
COBwebRCBCONSUMER,2026-07-08,16,4,162.5,1172.77,0,pos_batimento
COBwebRCBCONSUMER,2026-07-08,17,4,0.0,1172.77,0,pos_batimento
COBwebRCBCONSUMER,2026-07-08,18,4,0.0,1172.77,0,pos_batimento
COBwebRCBCONSUMER,2026-07-08,19,4,0.0,1172.77,0,pos_batimento
COBwebRCBCONSUMER,2026-07-09,8,5,0.0,0.0,1,pos_batimento
COBwebRCBCONSUMER,2026-07-09,9,5,0.0,0.0,1,pos_batimento
COBwebRCBCONSUMER,2026-07-09,10,5,0.0,0.0,1,pos_batimento
COBwebRCBCONSUMER,2026-07-09,11,5,0.0,0.0,1,pos_batimento
COBwebRCBCONSUMER,2026-07-09,12,5,0.0,0.0,1,pos_batimento
COBwebRCBCONSUMER,2026-07-09,13,5,60.0,60.0,1,pos_batimento
COBwebRCBCONSUMER,2026-07-09,14,5,150.38,210.38,1,pos_batimento
COBwebRCBCONSUMER,2026-07-09,15,5,250.0,460.38,1,pos_batimento
COBwebRCBCONSUMER,2026-07-09,16,5,0.0,460.38,1,pos_batimento
COBwebRCBCONSUMER,2026-07-09,17,5,0.0,460.38,1,pos_batimento
COBwebRCBCONSUMER,2026-07-09,18,5,0.0,460.38,1,pos_batimento
COBwebRCBCONSUMER,2026-07-09,19,5,0.0,460.38,1,pos_batimento
